AGSB_CODINST;AGSB_NOMBREINSTITUCION;CODIGOMUNICIPIO;NOMBREMUNICIPIO;DEPARTAMENTO;CALENDARIO;NATURALEZA;JORNADA;EVALUADOS;PROMMATEMATICA;PROMINGLES;PROMLECTURACRITICA;PROMSOCIALESYCIUDADANAS;PROMCIENCIASNATURALES;PROMRAZONAMIENTOCUANTITA;PROMCOMPETENCIASCIUDADAN;DESVMATEMATICA;DESVINGLES;DESVLECTURACRITICA;DESVSOCIALESYCIUDADANAS;DESVCIENCIASNATURALES;DESVRAZONAMIENTOCUANTITA;DESVCOMPETENCIASCIUDADA;PERIODO
171488;CENT SUPERIOR DE ESTUDIOS FINANCIEROS E INFORMATICOS CENPEFI;00152;BOGOTÁ D.C.;BOGOTA;A;NO OFICIAL;MAÑANA;22;48,32;51,05;53,18;49,36;49,64;49,32;49,91;7,59;8,52;7,93;7,72;7,23;7,09;9,28;20142
155002;INSTITUCION EDUCATIVA LA MANTA;00432;MONTERIA;CORDOBA;A;OFICIAL;MAÑANA;27;43,52;45,15;44,67;45,48;44,93;45;45,41;8,15;4,86;6,4;9,13;7,61;8,31;8,44;20142
148841;COLEGIO BILINGÜE MELANIE KLEIN SCHOOL - SEDE PRINCIPAL;00519;MOSQUERA;CUNDINAMARCA;A;NO OFICIAL;COMPLETA U ORDINARIA;37;63,89;78,68;63,38;63,97;65,38;61,32;63,11;10,16;9,3;7,64;8,3;8,05;9,92;7,16;20142
035758;INSTITUCION EDUCATIVA TECNICO AGROPECUARIA DE TUBARA;00147;TUBARA;ATLANTICO;A;OFICIAL;MAÑANA;66;45,2;48,06;45;45,03;47,2;44,92;45,2;7,54;5,49;7,78;8,2;7,29;8,65;7,51;20142
011759;INSTITUCION EDUCATIVA NORMAL SAN CARLOS;00752;LA UNION;NARIÑO;A;OFICIAL;MAÑANA;81;55,25;51,63;55,83;58,2;58,67;54,8;58,65;10;8,3;7,72;7,23;8,49;9,53;7,87;20142
126292;INSTITUCION EDUCATIVA DEPARTAMENTAL SAN BENITO;00545;SIBATE;CUNDINAMARCA;A;OFICIAL;MAÑANA;17;49;46,29;48,53;47,76;47;49,88;46,47;6,49;4,07;6,81;8,33;9,51;7,35;8,12;20142
062778;COL POPULAR BOLIVARIANO;00152;BOGOTÁ D.C.;BOGOTA;A;NO OFICIAL;COMPLETA U ORDINARIA;29;47,28;47,45;45,76;45,79;47,17;48,45;45,93;7,39;5,99;7,73;8,2;6,59;8,54;9,02;20142
011205;COLEGIO NACIONAL INTEGRADO;00718;SAN MARTIN;META;A;OFICIAL;TARDE;122;48,89;47,93;48,3;47,23;49,27;49,11;47,12;8,12;5,45;8,01;9,1;8,09;8;9,07;20142
033993;INSTITUCION EDUCATIVA DEPARTAMENTAL INTEGRADA DE CABRERA;00470;CABRERA;CUNDINAMARCA;A;OFICIAL;MAÑANA;32;49,94;48,41;49,09;50,56;50,75;51,34;50,75;8,29;7,69;9,89;10,41;8,06;8,63;10,47;20142
012971;INSTITUTO TECNICO INDUSTRIAL;00824;ARMENIA;QUINDIO;A;OFICIAL;MAÑANA;34;51,76;48,29;53,59;51,94;50,82;50,91;52,91;9,48;6,28;6,93;7,38;9,01;9,23;7,74;20142
155622;COLEGIO JARDIN MANITAS TRAVIESAS;00661;SANTA MARTA;MAGDALENA;A;NO OFICIAL;MAÑANA;18;47,06;49,44;52,33;48,33;48,61;47,17;48,94;7,58;5,24;8,43;5,93;9,38;8,11;5,68;20142
021659;COL NAL RESTREPO MILLAN;00152;BOGOTÁ D.C.;BOGOTA;A;OFICIAL;MAÑANA;160;54,44;51,28;53,87;53,89;54,32;54,08;54,63;8,66;8,01;8,83;7,74;8,69;8,97;8,01;20142
086702;INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y COMERCIAL EUTIMIO GUTIÉRREZ MANJÓN;00191;SIMITI;BOLIVAR;A;OFICIAL;NOCHE;35;40,83;42,94;40,23;40,37;41,03;41,74;40,86;6,37;4,73;7,36;7,26;6,74;7,88;7,15;20142
077636;INST EDUC COL MPAL AEROPUERTO;00784;CUCUTA;NORTE SANTANDER;A;OFICIAL;MAÑANA;116;51,29;49,16;52,24;52,65;50,78;50,67;52,69;8,69;6,45;9,66;10,34;8,98;9,11;10,46;20142
156620;INSTITUTO JUAN PABLO II - SEDE PRINCIPAL;00152;BOGOTÁ D.C.;BOGOTA;A;NO OFICIAL;SABATINA - DOMINICAL;1;50;45;44;45;51;55;44;0;0;0;0;0;0;0;20142
042234;INSTITUCION EDUCATIVA DE SOLEDAD - INOBASOL;00145;SOLEDAD;ATLANTICO;A;OFICIAL;NOCHE;10;46,2;42,6;48,7;44,3;42,1;46,5;45;6,07;3,98;5,98;6,82;5,69;7,32;7,06;20142
024703;INST. EDUC. DIST. PESTALOZZI;00126;BARRANQUILLA;ATLANTICO;A;OFICIAL;MAÑANA;80;51,2;52,41;50,45;49,38;49,03;50,21;50,35;9,44;9,56;9,85;9,54;8,9;9,54;9,73;20142
070748;TABLONES;01036;PALMIRA;VALLE;A;OFICIAL;MAÑANA;20;46,15;46,1;48,8;48,1;50,5;45,5;47,7;7,79;5,74;8,06;6,42;7,84;7,69;7;20142
002402;INSTITUCION EDUCATIVA JOSEFINA  MUÑOZ GONZALEZ;00085;RIONEGRO;ANTIOQUIA;A;OFICIAL;TARDE;190;53,48;54,27;53,28;52,49;52,53;53,34;52,87;8,57;9,53;8,41;8,1;8,4;9,43;8,35;20142
093047;I.E.T. LA VEGA DE LOS PADRES - SEDE PRINCIPAL;00974;COELLO;TOLIMA;A;OFICIAL;MAÑANA;22;44,82;46,09;43,73;42,68;43,95;46,14;43,27;8,57;4,22;9,63;10,23;7,49;8,6;10,32;20142
079780;CENT EDUC DIST RAMON DE ZUBIRIA;00152;BOGOTÁ D.C.;BOGOTA;A;OFICIAL;MAÑANA;159;48,73;48,25;47,9;48,13;47,75;49,44;48,58;8,38;8,58;8,35;8,31;8,42;8,83;8,63;20142
035303;IE ROBERTO DURAN ALVIRA;00609;NEIVA;HUILA;A;OFICIAL;COMPLETA U ORDINARIA;26;44,27;44,46;46,96;45,04;47,85;45;44,54;6,95;5,49;9,08;9,16;8,22;6,85;9,07;20142
001016;II.E. MARCO FIDEL SUAREZ - SEDE PRINCIPAL;00001;MEDELLIN;ANTIOQUIA;A;OFICIAL;MAÑANA;80;46,64;49,58;50,13;49,14;48,84;46,88;49,24;8,47;7,18;8,56;8,72;8,38;8,54;8,96;20142
044313;COL MANUEL AGUSRIN SANTA COLOMA VILLA;00578;QUIBDO;CHOCO;A;OFICIAL;MAÑANA;35;44,6;43,83;43,34;45,31;43,06;45,29;45,8;7,46;4,44;6,48;10,48;7,67;8,61;12,75;20142
057117;IE GARAVITO - SEDE PRINCIPAL;00277;SABOYA;BOYACA;A;OFICIAL;MAÑANA;17;47,06;45,59;46,18;46,76;50;49,06;46,18;7,03;6,67;6,89;8,91;5,45;7,15;8;20142
077404;IE JOSE MARIA CORDOBA;00703;GUAMAL;META;A;OFICIAL;NOCHE;20;43,9;44,65;44,9;46,1;45,3;44,4;44,9;7,68;11,52;10,17;10,39;8,36;8,04;10,63;20142
113308;COLEGIO GIMNASIO AMERICANO CHRISTIAN INTERNATIONAL SCHOOL;00145;SOLEDAD;ATLANTICO;A;NO OFICIAL;MAÑANA;8;51,88;54,5;56,25;56,25;57,13;52,5;55,25;12,45;9,41;7,32;9,35;10,62;13,56;8,73;20142
103762;CAMPESTRE EDELMIRA NIETO;00824;ARMENIA;QUINDIO;A;NO OFICIAL;COMPLETA U ORDINARIA;24;63,5;68,88;63,5;60,5;64,38;61,96;61,38;8,67;12,62;9,64;7,4;7,71;8,81;8,23;20142
042499;INST. EDUCATIVA DEPTAL  COLEGIO DEPARTAMENTAL;00494;GACHANCIPA;CUNDINAMARCA;A;OFICIAL;MAÑANA;99;51,33;48,13;50,8;52,25;52,53;51,4;52,52;7,58;5,7;8,21;9,18;8,01;8,15;8,96;20142
058404;I.E.T. MARTIN POMALA - SEDE PRINCIPAL;00969;ATACO;TOLIMA;A;OFICIAL;NOCHE;42;45,9;45,76;41,81;44,36;44,81;47,31;44,64;7,75;5,4;11,2;8,56;7,57;8;8,24;20142
138032;COL VIRGINIA GUTIERREZ DE PINEDA (INS EDUC DIST);00152;BOGOTÁ D.C.;BOGOTA;A;OFICIAL;MAÑANA;129;52,09;48,97;51,8;50,32;52,3;52,16;50,76;7,39;6,77;8,5;8,29;8,85;8,3;8,53;20142
049213;COLEGIO NAZARETH CENTRAL (PRESBITERIANO RAFAEL BORELLY);00126;BARRANQUILLA;ATLANTICO;A;NO OFICIAL;MAÑANA;12;48,17;44,5;46,67;45,08;42,67;48,25;43,92;4,26;4,56;10,82;9,69;9,72;4,9;9,83;20142
100511;LIC PEDAGÓGICO SURORIENTAL;01010;CALI;VALLE;A;NO OFICIAL;MAÑANA;41;51,44;49,59;52,59;51,73;51,32;49,93;52,07;8,99;6,55;7,77;7,45;7,53;8,84;7,74;20142
064907;COL ACAD EBENEZER;00784;CUCUTA;NORTE SANTANDER;A;NO OFICIAL;MAÑANA;52;53,19;54,56;55,13;52,69;52,33;53,21;53,29;8,63;9,57;9,99;9,75;8,99;9,32;9,46;20142
078329;COLEGIO COMFENALCO;00824;ARMENIA;QUINDIO;A;NO OFICIAL;COMPLETA U ORDINARIA;35;59,17;55,71;59,14;57,23;58,91;58,91;57,74;7,95;7,54;7,77;8,16;8,15;8,14;8,7;20142
086421;INSTITUTO DOCENTE HOJAS ANCHAS;00345;SUPIA;CALDAS;A;OFICIAL;COMPLETA U ORDINARIA;36;45,47;45,44;45,61;47,39;45,61;44,67;48;7,44;4,32;8,07;8,96;8,73;9,23;8,16;20142
005405;I.E. INDALECIO VASQUEZ  - SEDE PRINCIPAL;00270;PESCA;BOYACA;A;OFICIAL;COMPLETA U ORDINARIA;47;49,96;47,96;47,38;49,21;49,49;51;49,36;7,83;5,68;7,38;8,95;6,92;7,27;9,69;20142
083105;I. E.  OLAYA;00076;OLAYA;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;2;41,5;41;41;44;35;44;42,5;4,95;2,83;11,31;0;1,41;7,07;3,54;20142
034850;COL DIST RAFAEL BERNAL JIMENEZ;00152;BOGOTÁ D.C.;BOGOTA;A;OFICIAL;MAÑANA;83;54,13;51,94;53,19;53,69;54,02;54,25;53,55;7,91;8,51;8,68;8,54;7,88;7,82;8,74;20142
073650;COLEGIO TECNICO MUNICIPAL SIMÓN BOLIVAR;00230;DUITAMA;BOYACA;A;OFICIAL;COMPLETA U ORDINARIA;112;52,98;49,17;50,72;53,08;52,66;53,34;53,09;7,32;5,65;7,2;8,76;8,57;7,33;8,82;20142
111450;GIMNASIO DEL DAGUA;01023;DAGUA;VALLE;A;OFICIAL;MAÑANA;36;47,06;47,14;47,83;47,81;48,5;48,08;47,75;6,47;7,08;8,47;7,3;6,27;8,61;7,55;20142
164947;CORPORACION EDUCATIVA TECNICA Y EMPRESARIAL - SEDE PRINCIPAL;00919;SAN GIL;SANTANDER;A;NO OFICIAL;SABATINA - DOMINICAL;51;47,25;46,65;47,94;47,94;46,29;48,94;48,06;7,95;6,15;8,69;7,51;9,36;7,9;7,8;20142
112458;ESC SAMARIA;00992;ORTEGA;TOLIMA;A;OFICIAL;MAÑANA;123;43,85;45,68;42,48;42,77;43,7;45,21;42,68;6,85;4,79;8,22;7,95;5,96;7,16;7,64;20142
063388;COLEGIO MILITAR LICEO SOCIAL COMPARTIR;00548;SOACHA;CUNDINAMARCA;A;NO OFICIAL;COMPLETA U ORDINARIA;32;52,19;48,91;51,94;53,78;52,88;52,94;53,25;7,51;7,03;8,82;9;9,41;7,68;8,55;20142
005330;I.E.T. DE NOBSA - SEDE PRINCIPAL;00258;NOBSA;BOYACA;A;OFICIAL;MAÑANA;111;52,18;51,5;51,29;50,21;53,19;51,41;50,61;8,9;7,86;8,15;8,4;8,33;9,03;8,87;20142
064964;COL PRIMERO DE MAYO;00784;CUCUTA;NORTE SANTANDER;A;NO OFICIAL;TARDE;8;50,75;53,63;53,75;54;54,38;49,38;51,88;4,3;9,93;8,61;5,29;4,69;4,07;6,31;20142
038539;COL.BTO.CIAL NOCT.CUSTODIO GARCIA ROVIRA;01104;INIRIDA;GUAINIA;A;OFICIAL;NOCHE;33;41,76;45,52;40,3;43,79;42,15;42,67;41,97;5,34;3,99;6,12;7,4;5,73;7,82;7,52;20142
057885;COL ALIRIO VERGEL PACHECO;00817;SARDINATA;NORTE SANTANDER;A;OFICIAL;MAÑANA;35;48,57;47,29;48,11;48,83;48,4;49,49;48,2;6,61;5,99;8,71;8,31;9,58;8,45;7,77;20142
142125;GIMNASIO MODELIA REAL - SEDE PRINCIPAL;00152;BOGOTÁ D.C.;BOGOTA;A;NO OFICIAL;COMPLETA U ORDINARIA;61;55,33;64,43;58,79;56,33;56,39;54,62;56,93;6,81;12,31;6,62;7,84;7,33;7,13;8,69;20142
105700;CORPORACION NACIONAL DE ESTUDIOS;01010;CALI;VALLE;B;NO OFICIAL;MAÑANA;14;46,71;47,57;49,57;47,21;45,64;47,36;46,57;7,23;7,12;6,89;6,82;8,89;9,09;6,27;20142
030932;I.E. JUNIN - SEDE PRINCIPAL;01092;PROVIDENCIA;SAN ANDRES;A;OFICIAL;MAÑANA;43;47,14;66,98;45,14;43,95;44,91;46,6;43,37;8,29;8,08;9,21;10,9;8,09;8,81;10,52;20142
028118;INSTITUTO AGRICOLA;00626;LA PLATA;HUILA;A;OFICIAL;COMPLETA U ORDINARIA;63;45,37;43,49;46,21;45,9;45,29;46,24;45,65;6,35;7,27;7,08;8,32;6,43;7,89;8,43;20142
047407;RODOLFO CASTRO CASTRO;00407;VALLEDUPAR;CESAR;A;OFICIAL;MAÑANA;42;46,1;46,93;43,69;44,86;45,43;44,83;45,17;6,2;4,61;4,97;7,11;6,53;7,02;6,9;20142
035345;I.E.T. ALFONSO ARANGO TORO - SEDE PRINCIPAL;00987;LIBANO;TOLIMA;A;OFICIAL;MAÑANA;39;49,28;47,1;49,13;50,69;49,56;49,59;50,38;7,17;4,36;9,49;8,51;7,58;8,08;9,88;20142
170316;REPOSO;00461;VALENCIA;CORDOBA;A;OFICIAL;MAÑANA;17;42,65;41,88;40,65;43,12;45,47;45,47;42,47;7,32;5,49;6,89;11,09;6,4;7,53;12,58;20142
174375;I.E. RICARDO GONZÁLEZ - SEDE PRINCIPAL;00407;VALLEDUPAR;CESAR;O;NO OFICIAL;COMPLETA U ORDINARIA;54;48,2;47,5;50,11;50,54;48,98;49,13;50,69;6,61;5,58;8,59;7,1;6,84;8,08;6,95;20142
128728;GIMN EL HONTANAR - SEDE PRINCIPAL;00152;BOGOTÁ D.C.;BOGOTA;A;NO OFICIAL;COMPLETA U ORDINARIA;36;73,19;88,22;67,36;66,25;70,67;71,58;65,5;11,59;9,14;7,36;6,95;8,15;11,53;8,76;20142
136150;SEDE PRINCIPAL   NO. 65 SAN VICENTE DE PAÚL;01045;TULUA;VALLE;A;OFICIAL;MAÑANA;11;44,55;45,36;47,45;48,55;46;47,82;49;8,09;3,83;10,54;9,15;8,57;9,5;9,24;20142
154476;INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL SANTA HELENA;00528;PANDI;CUNDINAMARCA;A;OFICIAL;SABATINA - DOMINICAL;11;47,82;47;47,36;50,91;45;50,64;49,82;6;3,07;6,62;7,38;8,09;6,09;8,74;20142
166058;LIC  ERNESTO CARDENAL;00152;BOGOTÁ D.C.;BOGOTA;A;NO OFICIAL;COMPLETA U ORDINARIA;29;50,52;51,31;50,48;48,45;49,62;49,62;49,24;6,7;8,22;8,99;11,77;9,45;6,03;10,66;20142
152314;COLEGIO PROVIDENCIA;00099;SAN ROQUE;ANTIOQUIA;A;OFICIAL;SABATINA - DOMINICAL;15;40,8;42,4;40,8;38,2;39,93;42,67;39,07;6,76;4,97;7,74;13,83;7,57;7,69;12,55;20142
081141;SIMON BOLIVAR;00458;SAN PELAYO;CORDOBA;A;OFICIAL;MAÑANA;28;47,71;46,11;49,5;50,93;50,04;47,39;50,79;8,03;4,16;8,52;7,53;7,91;8,45;8,81;20142
037846;INSTITUTO PARROQUIAL NUESTRA SEÑORA DE LA PRESENTACION;00051;GIRARDOTA;ANTIOQUIA;A;NO OFICIAL;COMPLETA U ORDINARIA;38;61,29;66,16;61,26;59,26;59,76;58,82;61,29;8,67;13,34;7,81;7,09;7,91;9,3;8,86;20142
104265;POZO PETROLERO;01076;TRINIDAD;CASANARE;A;OFICIAL;MAÑANA;23;48,96;46;46,87;45,83;48,13;49,13;46;6,97;3,81;7,99;10,01;7,52;8,43;9,5;20142
025254;COL MIGUEL ANTONIO CARO;00152;BOGOTÁ D.C.;BOGOTA;A;NO OFICIAL;COMPLETA U ORDINARIA;70;58,93;64,27;58,13;58,44;59,91;57,6;57,21;10,82;13,88;7,29;7,41;8,56;11,56;6,45;20142
130328;INSTITUCION EDUCATIVA 20 DE JULIO;00153;CARTAGENA;BOLIVAR;A;OFICIAL;NOCHE;61;41,11;41,49;40,69;39,66;39,56;42,02;40,87;9,49;9,56;9,58;9,26;9,69;10,11;9,51;20142
098731;INST LA ANUNCIACION;00152;BOGOTÁ D.C.;BOGOTA;A;NO OFICIAL;COMPLETA U ORDINARIA;24;60,83;58,17;59,71;58,67;61,88;59,08;58,17;13,33;10,76;9,5;8,8;10,94;12,85;8,67;20142
174656;I.E. PATIO BONITO - SEDE PRINCIPAL;00333;MARQUETALIA;CALDAS;O;NO OFICIAL;COMPLETA U ORDINARIA;11;49,27;46,09;47,36;49,27;50,27;49,36;50,27;6,13;5,28;8,43;10,49;8,3;6,65;10,73;20142
058941;INST CULT CIUDAD KENNEDY;00152;BOGOTÁ D.C.;BOGOTA;A;NO OFICIAL;COMPLETA U ORDINARIA;10;50,4;51,5;50,9;50,2;51,4;50,8;51,3;5,13;5,78;5,4;7,48;7,68;5,35;8,59;20142
171413;INSTITUCIÓN EDUCATIVA LA SULTANA;00322;MANIZALES;CALDAS;A;OFICIAL;SABATINA - DOMINICAL;91;41,9;45,69;44,69;44,87;43,08;42,42;45,35;7,74;5,63;8,39;8,52;7,28;8,68;8,48;20142
028001;INST EDUC LA ESPERANZA;00001;MEDELLIN;ANTIOQUIA;A;OFICIAL;MAÑANA;78;50,51;50,44;52,03;50,82;49,92;50,88;50,77;7,96;7,06;8,21;8,16;8,56;7,43;8,95;20142
153502;ESCUELA RURAL BRUSELAS;00566;UBATE;CUNDINAMARCA;A;OFICIAL;MAÑANA;22;51,68;48,09;51,32;51,18;50,18;52,73;50,55;7,75;6,01;6,82;6,67;7,37;8,63;7,12;20142
070169;LIC PORVENIR;01010;CALI;VALLE;A;NO OFICIAL;NOCHE;8;43,5;44,13;43,5;43,75;41,25;43;44,38;5,76;6,22;6,48;5,7;7,4;6,28;5,85;20142
052589;COL MONSEÑOR DIAZ PLATA;00797;EL TARRA;NORTE SANTANDER;A;OFICIAL;MAÑANA;49;43,94;45,24;45,8;47,59;47,76;45,04;46,53;6,65;4,45;7,82;9,27;6,69;6,3;8,75;20142
094268;COL CENCOV CIENCIA Y CULTURA;00492;FUSAGASUGA;CUNDINAMARCA;A;NO OFICIAL;MAÑANA;105;44,36;45,67;45,34;44,54;45,1;44,42;44,43;6,99;6,27;7,39;8,17;6,39;7,89;8,21;20142
033076;INSTITUCIÓN EDUCATIVA GENERAL FRANCISCO DE PAULA SANTANDER - SEDE PRINCIPAL;01010;CALI;VALLE;A;OFICIAL;MAÑANA;73;49,85;49,23;50,16;48,9;49,11;49,59;49,14;7,66;9,47;10,15;10,28;9,19;7,9;10,24;20142
090696;I.E.T.A. DE LA RINCONADA - SEDE PRINCIPAL;00174;MOMPOS;BOLIVAR;A;OFICIAL;MAÑANA;39;43,85;43,41;40,92;39,36;40,05;44,95;39,41;7,41;4,76;7,1;8,05;8,83;6,74;7,66;20142
006221;INSTITUCIÓN EDUCATIVA RUR SERAFICO SAN ANTONIO DE PADUA;00322;MANIZALES;CALDAS;A;OFICIAL;MAÑANA;48;49,77;50,19;51,63;50,65;49,69;51,48;51,27;7,6;10,48;8,54;7,75;8,11;7,59;7,56;20142
189449;INSTITUCION EDUCATIVA DISTRITAL DE BONDA;00661;SANTA MARTA;MAGDALENA;A;OFICIAL;NOCHE;14;40,93;42,43;44,07;42,14;42,21;41,57;41,14;7,43;5,29;7,9;6,54;5,19;8,19;6,85;20142
104414;INST EDUC LA LIBERTAD;00001;MEDELLIN;ANTIOQUIA;A;OFICIAL;TARDE;23;43,17;46,96;45,04;44,39;43,22;44,04;43,91;8,63;5,29;7,89;5,84;6,9;10,28;5,7;20142
112979;INSTITUCION EDUCATIVA DEPARTAMENTAL POMPILIO MARTINEZ;00472;CAJICA;CUNDINAMARCA;A;OFICIAL;MAÑANA;57;56,56;53,75;55,68;54,93;56,19;55,51;56,51;7,79;8,79;7,01;7,07;9,31;9,53;7,67;20142
170456;COL DE BTO. TECNICO EN COMERCIO Y SISTEMAS HEISENBERG;00609;NEIVA;HUILA;A;NO OFICIAL;TARDE;100;47,78;47,94;48,32;48,57;47,44;47,64;48,97;8,62;8,06;9,47;9,01;7,8;9,2;9,03;20142
011460;LICEO JOSE FELIX JIMENEZ;00720;PASTO;NARIÑO;A;NO OFICIAL;MAÑANA;51;50,98;49,27;52,06;52,33;51,86;51,82;52,31;8,6;6,38;8,24;8,39;8,59;7,99;9,85;20142
113019;CENT EDUC DIST EDUARDO SANTOS;00152;BOGOTÁ D.C.;BOGOTA;A;OFICIAL;TARDE;36;51,22;51,5;53,17;53,5;54,81;51,25;54,08;7,16;6,63;7,94;7,6;7,88;7,55;7,98;20142
055210;SEMINARIO JUAN GABRIEL PERBOYRE;00379;INZA;CAUCA;A;OFICIAL;MAÑANA;43;49,91;48,42;47,42;49,77;51,81;49,58;48,3;8,12;4,64;6,79;7,23;6,52;8,8;6,38;20142
009811;IE ESCUELA NORMAL SUPERIOR DE NEIVA;00609;NEIVA;HUILA;A;OFICIAL;TARDE;146;51,16;52,29;52,4;51,79;51,47;51,53;52,08;8,63;7,93;7,96;8,45;8,26;8,17;9,24;20142
061762;I. E. ALFONSO LOPEZ;00013;APARTADO;ANTIOQUIA;A;OFICIAL;TARDE;70;48,21;46,97;49;47,73;46,93;50,36;47,7;7,76;6,49;7,74;8,3;7,54;8,85;8,27;20142
098822;COLEGIO NUESTRA SENORA DE LAS MISERICORDIAS;00548;SOACHA;CUNDINAMARCA;A;NO OFICIAL;COMPLETA U ORDINARIA;46;51,61;49,41;53,07;51,83;52,09;51,8;52,15;8,47;8,52;7,22;8,81;9,98;9,23;8,69;20142
134437;I. E. FEDERICO ANGEL;00027;CALDAS;ANTIOQUIA;A;OFICIAL;MAÑANA;94;48,87;49,13;49,67;48,74;48,67;49,36;48,46;8,78;8,05;7,53;8,19;7,92;9,25;8,52;20142
086363;I.E.T. JOSE JOAQUIN ORTIZ - SEDE PRINCIPAL;00272;PUERTO BOYACA;BOYACA;A;OFICIAL;TARDE;34;47,32;46,24;46,65;46,59;47,18;48,59;47,41;7,7;3,93;7,46;11,25;7,37;7,68;13,41;20142
114868;SEDE A - I E PROVENZA;00850;BUCARAMANGA;SANTANDER;A;OFICIAL;MAÑANA;78;55,71;56,46;56,47;54,06;56,46;55,32;54,06;10,96;9,22;8,83;9,09;9,88;11,57;9;20142
048066;CENTRO SOCIAL LA PRESENTACION;01059;YOPAL;CASANARE;A;OFICIAL;MAÑANA;149;57,5;59,34;57,44;55,98;55,93;56,48;56,32;9,28;11,38;7,91;8,13;9,07;9,99;8,81;20142
030106;SEDE 1 EXALUMNAS DE LA PRESENTACION;00963;IBAGUE;TOLIMA;A;OFICIAL;MAÑANA;90;55,96;57,63;58,34;58,33;58,09;54,31;58,21;9,2;11,13;7,7;7,47;7,85;9,17;7,12;20142
015644;SEDE 1 BOYACA;00963;IBAGUE;TOLIMA;A;OFICIAL;NOCHE;20;42,05;44,2;44,5;45,65;44,55;44,8;46,05;6,3;10,99;5,21;7,79;5,56;8,04;7,32;20142
130211;RODRIGO LLOREDA;01015;BOLIVAR;VALLE;A;OFICIAL;MAÑANA;4;43,25;44;49,25;46;47,25;40,75;48,25;9,29;3,27;9,07;8,16;8,02;8,06;9,81;20142
108142;I.E BETHESDA - SEDE PRINCIPAL;00001;MEDELLIN;ANTIOQUIA;A;NO OFICIAL;MAÑANA;5;48;49,4;51,2;44,2;47,6;50,6;44,6;7,11;7,92;11,58;13,03;5,32;6,15;11,59;20142
172395;CENT EDUC DIST LA TOSCANA;00152;BOGOTÁ D.C.;BOGOTA;A;OFICIAL;TARDE;41;50,78;49,56;49,93;52,88;52,32;50,73;52,37;10,04;7,96;9,84;9,21;8,19;10,24;10,09;20142
180521;INSTITUTO REINO UNIDO - SEDE PRINCIPAL;00784;CUCUTA;NORTE SANTANDER;A;NO OFICIAL;NOCHE;70;42,7;45,59;43,41;43,8;43,91;44,91;44,33;6,8;5,84;6,98;6,67;6,27;7,57;6,95;20142
109868;INST TEC REY DE REYES;01010;CALI;VALLE;A;NO OFICIAL;TARDE;60;46,27;45,52;47,05;47,53;45,5;46,45;46,65;7,07;4,34;6,75;6,81;6,97;7,45;7,5;20142
086330;IE SAN MARCOS - SEDE PRINCIPAL;00277;SABOYA;BOYACA;A;OFICIAL;COMPLETA U ORDINARIA;18;47,17;49,11;42;45,11;46,61;46,72;45,39;7,49;5,31;6,12;8,51;8,47;8,55;9,74;20142
095778;COLEGIO INTEGRAL DE CAPACITACION DE SANTANDER;00850;BUCARAMANGA;SANTANDER;A;NO OFICIAL;MAÑANA;31;47,9;47,58;48,71;46,81;47,32;48,23;46,94;9,16;9,2;10,4;10,64;9,36;9,98;11,45;20142
082297;COL JESUS ANTONIO RAMIREZ;00803;LA ESPERANZA;NORTE SANTANDER;A;OFICIAL;MAÑANA;22;44,91;47,59;47,36;48,86;48,64;47;48,14;7,28;5,1;8,96;7,6;7,19;4,91;8,82;20142
004614;I.E. NORMAL SUPERIOR DE MOMPOX - SEDE PRINCIPAL;00174;MOMPOS;BOLIVAR;A;OFICIAL;MAÑANA;146;47,18;47,1;46,68;47,17;47,68;47,41;46,77;7,29;5,92;8,19;8,14;7,14;7,53;7,95;20142
007161;SEDE NORMAL SUPERIOR;00365;POPAYAN;CAUCA;A;OFICIAL;MAÑANA;113;53,54;51,88;54,4;55,63;54,68;52,79;55,62;7,99;8,89;7,85;8,19;7,52;7,64;7,78;20142
013904;INSTITUTO AGRICOLA PEDRO URIBE MEJIA;00848;SANTA ROSA DE CABAL;RISARALDA;A;OFICIAL;MAÑANA;48;49,56;49,02;50,69;50,23;50,98;49,46;50,13;8,25;5,89;8,42;9,3;8,57;9,7;8,38;20142
042671;EUSEBIO SEPTIMIO MARI;00656;MANAURE;LA GUAJIRA;A;OFICIAL;COMPLETA U ORDINARIA;44;47,66;44,89;45,77;46,14;45,34;47,16;45,77;7,96;7,48;7,97;8,31;8,81;8,66;8,85;20142
072876;CENT EDUC DIST REINO DE HOLANDA;00152;BOGOTÁ D.C.;BOGOTA;A;OFICIAL;TARDE;64;49,31;48,83;49,88;49,14;50,42;49,72;49,34;7,99;5,88;8,33;9,92;8,53;8,28;9,2;20142
006692;INSTITUTO NACIONAL LOS FUNDADORES;00340;RIOSUCIO;CALDAS;A;OFICIAL;NOCHE;61;42,98;44,39;44,2;43,64;44,1;44,1;43,64;8,44;5,98;8,68;8,53;7,66;8,63;8,12;20142
176412;COLEGIO BILINGUE REAL AMERICANO - SEDE PRINCIPAL;00558;TENJO;CUNDINAMARCA;A;NO OFICIAL;COMPLETA U ORDINARIA;13;65,38;84,31;64,31;63,85;64,62;64;62,15;9,55;10,65;7,59;5,58;7,16;8,83;5,55;20142
